q0 (),q1,q2,q3
3.997199596421155965e-01,1.972132423668443435e-02,6.641406486550245347e-01,6.314683064399513324e-01
3.973858043883132241e-01,1.721441855953570466e-02,6.659362410055211789e-01,6.311236877029311465e-01
3.950626477790707414e-01,1.469457219760514355e-02,6.677157170483428716e-01,6.307656419656484381e-01
3.927505748753134518e-01,1.216191246829909089e-02,6.694789922005739413e-01,6.303942836212335088e-01
3.904496697178830855e-01,9.616567239110168641e-03,6.712259829328042215e-01,6.300097276134889457e-01
3.881600153239331830e-01,7.058664918897089580e-03,6.729566067727333900e-01,6.296120894282570823e-01
3.858816936833949773e-01,4.488334449139874671e-03,6.746707823087029210e-01,6.292014850847620355e-01
3.836147857555158303e-01,1.905705295172421820e-03,6.763684291931577608e-01,6.287780311269296485e-01
3.813593714654676670e-01,-6.890925626077959443e-04,6.780494681460339512e-01,6.283418446146843417e-01
3.791155297010292413e-01,-3.295928637551848173e-03,6.797138209580767532e-01,6.278930431152233149e-01
3.768833383093385114e-01,-5.914671945593974467e-03,6.813614104940846072e-01,6.274317446942706544e-01
3.746628740937174018e-01,-8.545191014105668614e-03,6.829921606960815961e-01,6.269580679073087914e-01
3.724542128105701733e-01,-1.118735389077102349e-02,6.846059965864181862e-01,6.264721317907908649e-01
3.702574291663523476e-01,-1.384102815248197671e-02,6.862028442707985842e-01,6.259740558533333221e-01
3.680725968146121851e-01,-1.650608091425184720e-02,6.877826309412349293e-01,6.254639600668875365e-01
3.658997883531064366e-01,-1.918237883814846723e-02,6.893452848789306531e-01,6.249419648578957709e-01
3.637390753209864824e-01,-2.186978814224460610e-02,6.908907354570886783e-01,6.244081910984271566e-01
3.615905281960590800e-01,-2.456817460958587995e-02,6.924189131436482292e-01,6.238627600972963538e-01
3.594542163921190525e-01,-2.727740359717586993e-02,6.939297495039474795e-01,6.233057935911661129e-01
3.573302082563549753e-01,-2.999734004497681128e-02,6.954231772033134806e-01,6.227374137356328498e-01
3.552185710668286367e-01,-3.272784848492671372e-02,6.968991300095793706e-01,6.221577430962982325e-01
3.531193710300267741e-01,-3.546879304997047067e-02,6.983575427955267534e-01,6.215669046398228925e-01
3.510326732784868620e-01,-3.822003748310662252e-02,6.997983515412553590e-01,6.209650217249683690e-01
3.489585418684958973e-01,-4.098144514644669334e-02,7.012214933364797620e-01,6.203522180936238417e-01
3.468970397778624593e-01,-4.375287903028904357e-02,7.026269063827509376e-01,6.197286178618200969e-01
3.448482289037627102e-01,-4.653420176220407489e-02,7.040145299956055425e-01,6.190943455107302817e-01
3.428121700606595601e-01,-4.932527561613264666e-02,7.053843046066399225e-01,6.184495258776586679e-01
3.407889229782958829e-01,-5.212596252149545584e-02,7.067361717655125108e-01,6.177942841470198676e-01
3.387785462997611186e-01,-5.493612407231285300e-02,7.080700741418693989e-01,6.171287458413031723e-01
3.367810975796315942e-01,-5.775562153633589935e-02,7.093859555271978534e-01,6.164530368120305637e-01
3.347966332821851188e-01,-6.058431586418608350e-02,7.106837608366057824e-01,6.157672832307030664e-01
3.328252087796889080e-01,-6.342206769850508574e-02,7.119634361105259268e-01,6.150716115797377759e-01
3.308668783507614508e-01,-6.626873738311203632e-02,7.132249285163472230e-01,6.143661486433978913e-01
3.289216951788090371e-01,-6.912418497216960001e-02,7.144681863499715568e-01,6.136510214987133116e-01
3.269897113505351172e-01,-7.198827023935666647e-02,7.156931590372950236e-01,6.129263575063944591e-01
3.250709778545243234e-01,-7.486085268704788243e-02,7.168997971356175780e-01,6.121922843017394422e-01
3.231655445799008763e-01,-7.774179155549977571e-02,7.180880523349764122e-01,6.114489297855362215e-01
3.212734603150597668e-01,-8.063094583204137578e-02,7.192578774594056146e-01,6.106964221149563388e-01
3.193947727464737096e-01,-8.352817426027092651e-02,7.204092264681214441e-01,6.099348896944469800e-01
3.175295284575721522e-01,-8.643333534925584649e-02,7.215420544566344407e-01,6.091644611666165998e-01
3.156777729276962763e-01,-8.934628738273721338e-02,7.226563176577848191e-01,6.083852654031179918e-01
3.138395505311265543e-01,-9.226688842833667692e-02,7.237519734427064755e-01,6.075974314955266964e-01
3.120149045361853557e-01,-9.519499634676641120e-02,7.248289803217149441e-01,6.068010887462192970e-01
3.102038771044130505e-01,-9.813046880104084324e-02,7.258872979451209684e-01,6.059963666592474985e-01
3.084065092898179983e-01,-1.010731632656894780e-01,7.269268871039709090e-01,6.051833949312119820e-01
3.066228410382011438e-01,-1.040229370359707778e-01,7.279477097307125444e-01,6.043623034421345963e-01
3.048529111865538876e-01,-1.069796472370856538e-01,7.289497288997855984e-01,6.035332222463323237e-01
3.030967574625308414e-01,-1.099431508333916785e-01,7.299329088281402145e-01,6.026962815632895820e-01
3.013544164839948580e-01,-1.129133046376144117e-01,7.308972148756788245e-01,6.018516117685320799e-01
2.996259237586380575e-01,-1.158899653200589908e-01,7.318426135456268522e-01,6.009993433845036703e-01
2.979113136836747389e-01,-1.188729894178180424e-01,7.327690724848262560e-01,6.001396070714428710e-01
2.962106195456091218e-01,-1.218622333439773470e-01,7.336765604839570187e-01,5.992725336182654905e-01
2.945238735200766400e-01,-1.248575533968183521e-01,7.345650474776845851e-01,5.983982539334464779e-01
2.928511066717587874e-01,-1.278588057690160096e-01,7.354345045447328033e-01,5.975168990359104315e-01
2.911923489543714050e-01,-1.308658465568326712e-01,7.362849039078833702e-01,5.966286000459231076e-01
2.895476292107266869e-01,-1.338785317693060029e-01,7.371162189339014459e-01,5.957334881759889234e-01
2.879169751728687388e-01,-1.368967173374321944e-01,7.379284241333875505e-01,5.948316947217560102e-01
2.863004134622821883e-01,-1.399202591233416615e-01,7.387214951605561852e-01,5.939233510529247084e-01
2.846979695901743490e-01,-1.429490129294683776e-01,7.394954088129405134e-01,5.930085886041657206e-01
2.831096679578304354e-01,-1.459828345077119338e-01,7.402501430310243213e-01,5.920875388660441496e-01
2.815355318570419429e-01,-1.490215795685905786e-01,7.409856768977987063e-01,5.911603333759510859e-01
2.799755834706080804e-01,-1.520651037903865410e-01,7.417019906382490424e-01,5.902271037090471850e-01
2.784298438729101433e-01,-1.551132628282812786e-01,7.423990656187650083e-01,5.892879814692101315e-01
2.768983330305582746e-01,-1.581659123234812614e-01,7.430768843464797824e-01,5.883430982799978670e-01
2.753810698031118331e-01,-1.612229079123331243e-01,7.437354304685365181e-01,5.873925857756170377e-01
2.738780719438711486e-01,-1.642841052354278575e-01,7.443746887712803240e-01,5.864365755919067613e-01
2.723893561007428299e-01,-1.673493599466931991e-01,7.449946451793793001e-01,5.854751993573303892e-01
2.709149378171767375e-01,-1.704185277224739281e-01,7.455952867548715224e-01,5.845085886839820333e-01
2.694548315331752875e-01,-1.734914642705997490e-01,7.461766016961415282e-01,5.835368751586047509e-01
2.680090505863751971e-01,-1.765680253394389942e-01,7.467385793368220837e-01,5.825601903336218301e-01
2.665776072132006735e-01,-1.796480667269389764e-01,7.472812101446258959e-01,5.815786657181822861e-01
2.651605125500883231e-01,-1.827314442896518232e-01,7.478044857201039397e-01,5.805924327692215670e-01
2.637577766347846686e-01,-1.858180139517451035e-01,7.483083987953327298e-01,5.796016228825356942e-01
2.623694084077138888e-01,-1.889076317139966044e-01,7.487929432325295398e-01,5.786063673838724997e-01
2.609954157134176111e-01,-1.920001536627732874e-01,7.492581140225961223e-01,5.776067975200381843e-01
2.596358053020658696e-01,-1.950954359789931203e-01,7.497039072835901541e-01,5.766030444500206409e-01
2.582905828310387841e-01,-1.981933349470697825e-01,7.501303202591278474e-01,5.755952392361312064e-01
-2.569597528665795716e-01,2.012937069638394694e-01,-7.505373513167131749e-01,-5.745835128351621801e-01
-2.556433188855176120e-01,2.043964085474685444e-01,-7.509249999459961522e-01,-5.735679960895652130e-01
-2.543412832770622356e-01,2.075012963463434557e-01,-7.512932667569626188e-01,-5.725488197186469064e-01
-2.530536473446671208e-01,2.106082271479397527e-01,-7.516421534780509672e-01,-5.715261143097843943e-01
-2.517804113079645245e-01,2.137170578876716465e-01,-7.519716629542005926e-01,-5.705000103096615760e-01
-2.505215743047694565e-01,2.168276456577206135e-01,-7.522817991448285113e-01,-5.694706380155257763e-01
-2.492771343931533545e-01,2.199398477158428789e-01,-7.525725671217368129e-01,-5.684381275664648348e-01
-2.480470885535881187e-01,2.230535214941546940e-01,-7.528439730669509444e-01,-5.674026089347079527e-01
-2.468314326911583145e-01,2.261685246078957989e-01,-7.530960242704872742e-01,-5.663642119169460809e-01
-2.456301616378437080e-01,2.292847148641696253e-01,-7.533287291280517106e-01,-5.653230661256780643e-01
-2.444432691548692471e-01,2.324019502706595186e-01,-7.535420971386698197e-01,-5.642793009805776583e-01
-2.432707479351253754e-01,2.355200890443223671e-01,-7.537361389022474434e-01,-5.632330456998870805e-01
-2.421125896056555704e-01,2.386389896200558636e-01,-7.539108661170623726e-01,-5.621844292918322106e-01
-2.409687847302124930e-01,2.417585106593420630e-01,-7.540662915771881858e-01,-5.611335805460659909e-01
-2.398393228118824994e-01,2.448785110588644343e-01,-7.542024291698499194e-01,-5.600806280251341418e-01
-2.387241922957772655e-01,2.479988499590993767e-01,-7.543192938727110164e-01,-5.590257000559704093e-01
-2.376233805717934966e-01,2.511193867528802026e-01,-7.544169017510924391e-01,-5.579689247214151271e-01
-2.365368739774398044e-01,2.542399810939348637e-01,-7.544952699551269459e-01,-5.569104298517640883e-01
-2.354646578007301150e-01,2.573604929053947554e-01,-7.545544167168407590e-01,-5.558503430163425074e-01
-2.344067162831447726e-01,2.604807823882763218e-01,-7.545943613471737255e-01,-5.547887915151095140e-01
-2.333630326226574236e-01,2.636007100299326833e-01,-7.546151242329302011e-01,-5.537259023702896243e-01
-2.323335889768283480e-01,2.667201366124768991e-01,-7.546167268336622103e-01,-5.526618023180340789e-01
-2.313183664659643202e-01,2.698389232211749755e-01,-7.545991916784897668e-01,-5.515966178001138198e-01
-2.303173451763428636e-01,2.729569312528076219e-01,-7.545625423628512518e-01,-5.505304749556388932e-01
-2.293305041635042285e-01,2.760740224240028073e-01,-7.545068035451927280e-01,-5.494634996128134885e-01
-2.283578214556057917e-01,2.791900587795350108e-01,-7.544320009435859786e-01,-5.483958172807176235e-01
-2.273992740568438475e-01,2.823049027005939404e-01,-7.543381613322879264e-01,-5.473275531411257999e-01
-2.264548379509380704e-01,2.854184169130195015e-01,-7.542253125382296641e-01,-5.462588320403525266e-01
-2.255244881046821470e-01,2.885304644955053455e-01,-7.540934834374444229e-01,-5.451897784811359227e-01
-2.246081984715565250e-01,2.916409088877671696e-01,-7.539427039514295936e-01,-5.441205166145511862e-01
-2.237059419954066097e-01,2.947496138986782643e-01,-7.537730050434459095e-01,-5.430511702319599232e-01
-2.228176906141832170e-01,2.978564437143700894e-01,-7.535844187147519024e-01,-5.419818627569927827e-01
-2.219434152637468904e-01,3.009612629062978773e-01,-7.533769780007754102e-01,-5.409127172375682857e-01
-2.210830858817345035e-01,3.040639364392708766e-01,-7.531507169672220225e-01,-5.398438563379452937e-01
-2.202366714114888657e-01,3.071643296794461797e-01,-7.529056707061212439e-01,-5.387754023308135576e-01
-2.194041398060501691e-01,3.102623084022867461e-01,-7.526418753318099286e-01,-5.377074770894189060e-01
-2.185854580322095786e-01,3.133577388004818998e-01,-7.523593679768525444e-01,-5.366402020797260697e-01
-2.177805920746241353e-01,3.164504874918304123e-01,-7.520581867879019278e-01,-5.355736983526191430e-01
-2.169895069399932486e-01,3.195404215270861714e-01,-7.517383709214967569e-01,-5.345080865361392375e-01
-2.162121666612953352e-01,3.226274083977644924e-01,-7.513999605397981840e-01,-5.334434868277614372e-01
-2.154485343020861032e-01,3.257113160439106259e-01,-7.510429968062662942e-01,-5.323800189867096133e-01
-2.146985719608562049e-01,3.287920128618279092e-01,-7.506675218812761674e-01,-5.313178023263107619e-01
-2.139622407754491196e-01,3.318693677117668384e-01,-7.502735789176723236e-01,-5.302569557063896433e-01
-2.132395009275382392e-01,3.349432499255732276e-01,-7.498612120562661021e-01,-5.291975975257037224e-01
-2.125303116471639608e-01,3.380135293142960684e-01,-7.494304664212710909e-01,-5.281398457144177438e-01
-2.118346312173283730e-01,3.410800761757535327e-01,-7.489813881156803799e-01,-5.270838177266203850e-01
-2.111524169786497263e-01,3.441427613020584531e-01,-7.485140242165861935e-01,-5.260296305328822086e-01
-2.104836253340740537e-01,3.472014559871000605e-01,-7.480284227704394606e-01,-5.249774006128564707e-01
-2.098282117536447444e-01,3.502560320339842548e-01,-7.475246327882527630e-01,-5.239272439479207844e-01
-2.091861307793299041e-01,3.533063617624307429e-01,-7.470027042407445528e-01,-5.228792760138636364e-01
-2.085573360299061152e-01,3.563523180161257131e-01,-7.464626880534277475e-01,-5.218336117736132040e-01
-2.079417802058995957e-01,3.593937741700320432e-01,-7.459046361016391513e-01,-5.207903656700101358e-01
-2.073394150945827574e-01,3.624306041376536558e-01,-7.453286012055148069e-01,-5.197496516186252968e-01
-2.067501915750270536e-01,3.654626823782561873e-01,-7.447346371249081720e-01,-5.187115830006215900e-01
-2.061740596232117806e-01,3.684898839040416929e-01,-7.441227985542520074e-01,-5.176762726556612959e-01
-2.056109683171870040e-01,3.715120842872775553e-01,-7.434931411173653082e-01,-5.166438328748587105e-01
-2.050608658422915787e-01,3.745291596673801515e-01,-7.428457213622072786e-01,-5.156143753937796337e-01
-2.045236994964264587e-01,3.775409867579512246e-01,-7.421805967555731298e-01,-5.145880113854862659e-01
-2.039994156953797433e-01,3.805474428537669040e-01,-7.414978256777385868e-01,-5.135648514536298448e-01
-2.034879599782077886e-01,3.835484058377206518e-01,-7.407974674170494378e-01,-5.125450056255898001e-01
-2.029892770126675017e-01,3.865437541877170258e-01,-7.400795821644590156e-01,-5.115285833456622022e-01
-2.025033106007019246e-01,3.895333669835183144e-01,-7.393442310080104996e-01,-5.105156934682938408e-01
-2.020300036839785540e-01,3.925171239135414880e-01,-7.385914759272690366e-01,-5.095064442513671521e-01
-2.015692983494791202e-01,3.954949052816072452e-01,-7.378213797877003488e-01,-5.085009433495332187e-01
-2.011211358351406298e-01,3.984665920136385986e-01,-7.370340063349986037e-01,-5.074992978075936190e-01
-2.006854565355477849e-01,4.014320656643103336e-01,-7.362294201893619938e-01,-5.065016140539331246e-01
-2.002622000076758613e-01,4.043912084236480076e-01,-7.354076868397184663e-01,-5.055079978940013596e-01
-1.998513049766841021e-01,4.073439031235761565e-01,-7.345688726379008271e-01,-5.045185545038461949e-01
-1.994527093417579333e-01,4.102900332444157638e-01,-7.337130447927711074e-01,-5.035333884236968816e-01
-1.990663501820018333e-01,4.132294829213303267e-01,-7.328402713642964139e-01,-5.025526035515991419e-01
-1.986921637623798031e-01,4.161621369507200741e-01,-7.319506212575758175e-01,-5.015763031371025527e-01
-1.983300855397052698e-01,4.190878807965635611e-01,-7.310441642168169496e-01,-5.006045897749981100e-01
-1.979800501686782843e-01,4.220066005967080258e-01,-7.301209708192663017e-01,-4.996375653991105281e-01
-1.976419915079708212e-01,4.249181831691053457e-01,-7.291811124690905643e-01,-4.986753312761412760e-01
-1.973158426263588172e-01,4.278225160179959796e-01,-7.282246613912116695e-01,-4.977179879995664580e-01
-1.970015358089006463e-01,4.307194873400383428e-01,-7.272516906250936497e-01,-4.967656354835871535e-01
-1.966990025631628058e-01,4.336089860303850019e-01,-7.262622740184836445e-01,-4.958183729571337128e-01
-1.964081736254902344e-01,4.364909016887038029e-01,-7.252564862211078323e-01,-4.948762989579249538e-01
-1.961289789673225648e-01,4.393651246251452092e-01,-7.242344026783207322e-01,-4.939395113265815374e-01
-1.958613478015547027e-01,4.422315458662535725e-01,-7.231960996247094320e-01,-4.930081072007938547e-01
-1.956052085889424252e-01,4.450900571608241152e-01,-7.221416540776541826e-01,-4.920821830095459259e-01
-1.953604890445514719e-01,4.479405509857031786e-01,-7.210711438308442522e-01,-4.911618344673945868e-01
-1.951271161442499902e-01,4.507829205515330173e-01,-7.199846474477500369e-01,-4.902471565688042432e-01
-1.949050161312441132e-01,4.536170598084409145e-01,-7.188822442550522052e-01,-4.893382435825389676e-01
-1.946941145226561698e-01,4.564428634516694006e-01,-7.177640143360284330e-01,-4.884351890461098855e-01
-1.944943361161444173e-01,4.592602269271521265e-01,-7.166300385238972837e-01,-4.875380857602803486e-01
-1.943056049965649623e-01,4.620690464370307282e-01,-7.154803983951207869e-01,-4.866470257836282287e-01
